"p10","p25","p50","p75","p90","metric","comid","result_type","source2","ReportingNode","Scenario"
93.019795,95.4713975,104.08714,110.4872175,115.062125,"Wet_BFL_Mag_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
103.414625,105.1563875,119.678025,133.945675,150.525975,"Wet_BFL_Mag_50",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
42,52,64,70,103.5,"Wet_Tim",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
18153.6229,18153.6229,18153.6229,18153.6229,18153.6229,"Peak_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
6263.7222,6263.7222,6263.7222,6263.7222,6263.7222,"Peak_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
14603.13484,14603.13484,14603.13484,14603.13484,14603.13484,"Peak_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518110,"observed","SUSTAIN_Junction_30","LA3","Baseline_WRP100_UBF50"
182,195.75,202.5,205.5,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
222,229.5,231,239,263.8,"DS_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
95.30105,96.360275,98.15805,103.7720125,105.349925,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
104.057365,106.5382675,115.47824,124.521405,125.97892,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
301.593227953069,444.117399360313,722.67731631241,1456.57759914476,3338.01941241285,"FA_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
0.0197645117306826,0.0238733237696535,0.0304317785489462,0.0384094307848276,0.0517480515310101,"SP_ROC",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
15.4,28,59,72,82,"SP_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
927.94356,1318.59345,1564.1215,7966.00355,12327.25528,"SP_Mag",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
45,82.5,120.5,165.25,182,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
93.550645,96.605075,104.616535,113.6396925,117.659995,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
103.92805,105.5145875,121.7897,138.6021125,165.485325,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
43,53.5,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
20276.58408,20276.58408,20276.58408,20276.58408,20276.58408,"Peak_10",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
7104.0141,7104.0141,7104.0141,7104.0141,7104.0141,"Peak_2",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
16560.10612,16560.10612,16560.10612,16560.10612,16560.10612,"Peak_5",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_31","F319","Baseline_WRP100_UBF50"
185,195.75,202.5,205.5,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
220.2,226.5,231,239,263.8,"DS_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
95.30105,96.360275,98.17445,103.8559625,105.400425,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
104.057365,106.6796975,115.7611,124.52142,125.978955,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
301.650586869828,444.56659603472,727.861748847497,1471.96794699361,3356.17779516293,"FA_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
0.0197645117306826,0.024444748951864,0.0304322666482159,0.0384094307848276,0.0517480515310101,"SP_ROC",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
11.8,25,59,72,82,"SP_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
933.33652,1330.46925,1576.273,7990.41535,12373.50738,"SP_Mag",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
45,82.5,120.5,165.25,182,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
93.550645,96.605075,104.616535,113.6396925,117.666145,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
103.92805,105.5145875,121.7897,138.6021125,165.5054,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
43,53.5,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
20377.391,20377.391,20377.391,20377.391,20377.391,"Peak_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
7144.6584,7144.6584,7144.6584,7144.6584,7144.6584,"Peak_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
16605.14246,16605.14246,16605.14246,16605.14246,16605.14246,"Peak_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_32","LA2","Baseline_WRP100_UBF50"
182.5,195.75,202.5,205.5,207.5,"DS_Dur_WS",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
222,229,231,239,263.8,"DS_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
95.30105,96.360275,98.17445,103.78355,105.35215,"DS_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
104.057365,106.5429475,115.5019,124.52857,125.978955,"DS_Mag_90",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1.6,2,3,3.5,4.8,"FA_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
301.654181631473,444.794311507028,731.625847292632,1477.81189883867,3363.26385582615,"FA_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
3.6,4,8,13,22,"FA_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
0.0197703666410885,0.0244659882159122,0.0304322666482159,0.0384103269641477,0.0517491269461941,"SP_ROC",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
14.8,27.5,59,72,82,"SP_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
936.62106,1337.2297,1582.6555,8014.21825,12488.23166,"SP_Mag",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
149.6,164.5,194,216.5,224.2,"SP_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
45,82.5,120.5,165.25,182,"Wet_BFL_Dur",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
93.550645,96.605075,104.616535,113.6396925,117.67252,"Wet_BFL_Mag_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
103.92805,105.5145875,121.7897,138.6021125,165.61855,"Wet_BFL_Mag_50",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
43,53.5,64,70,103.5,"Wet_Tim",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
113,113,113,113,113,"Peak_Tim_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
82.4,87.5,96,104.5,109.6,"Peak_Tim_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,2,3.5,4.4,"Peak_Dur_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Dur_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
20685.70918,20685.70918,20685.70918,20685.70918,20685.70918,"Peak_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
7235.4238,7235.4238,7235.4238,7235.4238,7235.4238,"Peak_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
16750.27182,16750.27182,16750.27182,16750.27182,16750.27182,"Peak_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_10",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
1,1,1,1,1,"Peak_Fre_5",22518274,"observed","SUSTAIN_Junction_33","LA1","Baseline_WRP100_UBF50"
184.8,193.5,208,222.5,231.2,"DS_Dur_WS",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
205.3,214.75,225.5,233.25,237.3,"DS_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
0,0,0,0,0,"DS_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
0.000322000000000002,0.000805000000000003,0.00161000000000001,0.00241500000000001,0.00289800000000001,"DS_Mag_90",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1.6,2.5,3,3.5,4.4,"FA_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
65.5401533485879,108.182983489135,235.102962343266,415.147121959796,553.413477472663,"FA_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
4.3,4.75,7.5,11.5,14.2,"FA_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
0.884248864495276,0.958576334724278,0.999934686870195,1,1,"SP_ROC",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
13.3,18.25,38.5,58.5,63,"SP_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
531.55205,922.015475,2279.36355,3534.50685,3741.00168,"SP_Mag",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
152.3,166.25,186.5,204.5,214.4,"SP_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
81,93,113,150.5,173,"Wet_BFL_Dur",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
0,0,0,0,0,"Wet_BFL_Mag_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
7.6944e-07,1.9236e-06,3.8472e-06,0.2056519236,0.32904076944,"Wet_BFL_Mag_50",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
38.6,47,61,65.5,68.2,"Wet_Tim",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
114.15,115.875,118.75,121.625,123.35,"Peak_Tim_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Dur_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
3603.33846,3603.33846,3603.33846,3603.33846,3603.33846,"Peak_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1266.1873,1266.1873,1266.1873,1266.1873,1266.1873,"Peak_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
3210.80212,3210.80212,3210.80212,3210.80212,3210.80212,"Peak_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
2.1,2.25,2.5,2.75,2.9,"Peak_Fre_2",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22514906,"observed","SUSTAIN_Junction_1","LA20","Baseline_WRP50_UBF0"
187,197.75,214,233.25,253,"DS_Dur_WS",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
197,209.5,230,234.5,238.8,"DS_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
11.6607,12.02215,12.31925,12.84405,13.24545,"DS_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
12.11954,12.47897,13.213795,13.4440425,13.65614,"DS_Mag_90",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
2.6,3,4,5,5,"FA_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
54.8079398339863,73.7123039860047,181.789218290175,339.69636537879,694.087825437686,"FA_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
4,4.5,8,13,21.6,"FA_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
0.00392376940716484,0.00990644474330815,0.0193413167520498,0.0408939168308202,0.0807964919283386,"SP_ROC",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
16.6,28,40,61,72.8,"SP_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
358.42246,708.85945,1611.5573,4275.2959,5386.39572,"SP_Mag",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
46.5,81,109,124.25,158,"Wet_BFL_Dur",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
3.24996,7.3321675,10.761275,11.8741125,12.235375,"Wet_BFL_Mag_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
11.660275,11.9752375,12.5287,13.2442,13.39495,"Wet_BFL_Mag_50",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
41.5,52.75,64,69.25,102,"Wet_Tim",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
5386.39572,5386.39572,5386.39572,5386.39572,5386.39572,"Peak_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1939.414,1939.414,1939.414,1939.414,1939.414,"Peak_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
4534.5118,4534.5118,4534.5118,4534.5118,4534.5118,"Peak_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22515812,"observed","SUSTAIN_Junction_19","LA20_2","Baseline_WRP50_UBF0"
186.5,197,214.5,233.5,254,"DS_Dur_WS",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
196.6,210,230,235,238.8,"DS_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
21.362425,21.891525,22.968825,24.026475,24.29035,"DS_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
23.216335,23.652105,24.163375,25.583,28.56472,"DS_Mag_90",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1.5,2,3.5,4,"FA_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
90.455905645112,101.420815679396,112.475606301614,275.715373718499,801.641533522068,"FA_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
3.6,4,8,13,22,"FA_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
0.0191602342560327,0.0261419292353118,0.032526490711157,0.0954885217865787,0.17646689466855,"SP_ROC",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
17.6,28.5,39,61,72.8,"SP_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
507.87728,987.58755,2236.3261,5948.8656,7366.54478,"SP_Mag",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
45,81,111,126,158,"Wet_BFL_Dur",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
19.42126,20.52609,22.35415,22.72727,23.3241,"Wet_BFL_Mag_10",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
22.72615,23.357225,23.9026,24.660225,25.34525,"Wet_BFL_Mag_50",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
42,51.75,61.5,69,103.5,"Wet_Tim",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
84.3,102.75,118.75,130.875,142.35,"Peak_Tim_2",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
142.1,146.75,154.5,162.25,166.9,"Peak_Tim_5",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_10",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Dur_2",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Dur_5",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
7366.54478,7366.54478,7366.54478,7366.54478,7366.54478,"Peak_10",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
2768.2352,2768.2352,2768.2352,2768.2352,2768.2352,"Peak_2",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
6050.13774,6050.13774,6050.13774,6050.13774,6050.13774,"Peak_5",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_10",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1.5,2.25,2.7,"Peak_Fre_2",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
1,1,1,1,1,"Peak_Fre_5",22514974,"observed","SUSTAIN_Junction_20","F300","Baseline_WRP50_UBF0"
186.5,197,207,218.5,246.5,"DS_Dur_WS",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
210.2,224.5,230,235,238.8,"DS_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
24.391675,25.027275,26.4789,28.4980875,28.815,"DS_Mag_50",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
26.263665,26.8301225,28.199815,29.95548,33.06508,"DS_Mag_90",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
1,1.5,2,3.5,4,"FA_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
134.014097116969,154.230117246673,182.015262336171,358.437717994917,1013.73637275599,"FA_Mag",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
3.6,4,8,13,22,"FA_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
0.0186208881004691,0.0266552527512578,0.0352282804087041,0.0756699811179103,0.149649888249626,"SP_ROC",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
17.6,28.5,40,74.5,83.8,"SP_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
604.23374,1173.505,2660.3599,7027.054,8647.45408,"SP_Mag",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
149.6,154.5,174,197,207.8,"SP_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
45,81,109,125,158,"Wet_BFL_Dur",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
24.36853,25.903585,27.30341,27.726885,28.17864,"Wet_BFL_Mag_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
27.51315,28.710975,29.3671,29.793125,30.63265,"Wet_BFL_Mag_50",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
42,52.75,63.5,69,103.5,"Wet_Tim",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
170,170,170,170,170,"Peak_Tim_10",22514960,"observed","SUSTAIN_Junction_21","LA14","Baseline_WRP50_UBF0"
